created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-04-10T16:14:57-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T17:14:53-05:00,17.8408,54.0871,3.6519,,,53.55,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T17:14:57-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T17:50:51-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T18:14:53-05:00,17.3869,53.2143,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T18:14:58-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T19:14:53-05:00,17.9397,63.1968,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T19:14:57-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T20:14:53-05:00,17.6139,57.8775,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T20:14:58-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T20:50:59-05:00,,,,-87,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T20:51:16-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-10T20:51:17-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,-1,,
2025-04-10T20:51:29-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-10T21:14:53-05:00,17.6993,65.9709,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T21:14:58-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T22:14:53-05:00,17.9957,66.6133,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T22:14:57-05:00,,,,,,,,,102.1,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T23:14:53-05:00,18.1212,66.6346,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T23:14:57-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-10T23:50:52-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T00:14:53-05:00,18.1907,66.7353,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T00:14:57-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T01:14:53-05:00,18.1212,67.4281,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T01:14:57-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T02:14:53-05:00,18.0518,68.0323,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T02:14:57-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T02:50:54-05:00,,,,-66,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T03:14:53-05:00,17.9957,68.3513,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T03:14:57-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T04:14:54-05:00,17.9797,69.0349,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T04:14:58-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T05:14:55-05:00,17.953,69.2088,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T05:14:59-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T05:50:53-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T06:14:56-05:00,17.953,69.6757,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T06:15:00-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T07:14:56-05:00,17.8675,70.0465,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T07:15:00-05:00,,,,,,,,,102.1,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T08:14:57-05:00,17.686,69.7169,3.6482,,,51.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T08:15:01-05:00,,,,,,,,,102.2,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T08:50:53-05:00,,,,-73,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T09:14:57-05:00,17.9397,74.226,3.6519,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T09:15:02-05:00,,,,,,,,,102.2,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T10:14:57-05:00,18.0518,75.2071,3.6519,,,51.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T10:15:02-05:00,,,,,,,,,102.1,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T11:14:57-05:00,18.3082,68.5756,3.6482,,,51.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T11:15:02-05:00,,,,,,,,,102.1,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T11:50:56-05:00,,,,-73,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T12:14:57-05:00,18.6019,58.912,3.6519,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T12:15:01-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T13:14:57-05:00,18.0091,59.8276,3.6519,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T13:15:02-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T14:14:57-05:00,18.3082,56.8063,3.6519,,,51.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T14:15:02-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T14:51:08-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-11T15:14:58-05:00,18.2788,64.3915,3.6482,,,66.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T15:15:02-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T16:14:58-05:00,18.0358,59.7696,3.6519,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T16:15:02-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T17:14:58-05:00,18.164,62.9404,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T17:15:02-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T17:50:56-05:00,,,,,,,,,,,,,,,,,,,,"c8:1f:be:c1:f6:ef,-66;98:35:ed:95:5a:e4,-72;88:66:39:49:3e:ff,-73;04:d4:c4:36:81:c8,-73;4c:ed:fb:7a:6b:e0,-76",,A9973XDGS1A,,,
2025-04-11T17:50:59-05:00,,,,-76,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T18:14:59-05:00,17.6993,57.5402,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T18:15:03-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T19:14:59-05:00,18.0091,65.3223,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T19:15:03-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T20:14:59-05:00,18.1907,66.4607,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T20:15:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T20:50:57-05:00,,,,-64,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T21:15:00-05:00,18.164,67.039,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T21:15:05-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T22:15:00-05:00,18.0945,67.6738,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T22:15:05-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T23:15:00-05:00,17.953,68.4245,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T23:15:04-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-11T23:50:58-05:00,,,,-87,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T00:15:00-05:00,17.8675,69.0059,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T00:15:05-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T01:15:00-05:00,17.8115,69.4926,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T01:15:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T02:15:00-05:00,17.742,69.9458,3.6519,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T02:15:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T02:50:57-05:00,,,,-84,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T02:51:11-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-12T03:15:00-05:00,17.6432,70.3059,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T03:15:04-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T04:15:00-05:00,17.5151,70.6996,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T04:15:05-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T05:15:00-05:00,17.3602,71.1391,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T05:15:05-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T05:50:58-05:00,,,,-86,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T06:15:01-05:00,17.2454,71.4748,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T06:15:05-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T07:15:02-05:00,18.5325,68.9021,3.6482,,,1.35,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T07:15:06-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T08:15:05-05:00,20.156,52.1248,3.6482,,,1.2,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T08:15:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T08:51:09-05:00,,,,-85,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T09:15:05-05:00,20.367,54.7372,3.6482,,,1.05,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T09:15:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T10:15:05-05:00,19.8035,52.7504,3.6482,,,65.25,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T10:15:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T11:15:05-05:00,19.5365,51.1635,3.6482,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T11:15:10-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T11:50:58-05:00,,,,-86,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T12:15:05-05:00,19.8596,48.9204,3.6482,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T12:15:09-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T13:15:05-05:00,19.7314,49.0883,3.6482,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T13:15:10-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T14:15:05-05:00,20.156,50.1381,3.6482,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T14:15:09-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T14:51:10-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,502,,
2025-04-12T14:51:11-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-12T15:15:06-05:00,20.4391,49.9413,3.6482,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T15:15:10-05:00,,,,,,,,,101.4,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T16:15:07-05:00,19.3656,48.3665,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T16:15:11-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T17:15:07-05:00,18.2494,49.044,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T17:15:11-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T17:50:57-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:81:c8,-70;4c:ed:fb:7a:6b:e0,-72;88:66:39:49:3e:ff,-73;c8:1f:be:c1:f6:ef,-73;98:35:ed:95:5a:e4,-77",,A9973XDGS1A,,,
2025-04-12T17:51:04-05:00,,,,-72,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T18:15:07-05:00,17.6566,50.045,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T18:15:11-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T19:15:07-05:00,17.742,54.3771,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T19:15:11-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T20:15:08-05:00,17.8969,62.2599,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T20:15:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T20:50:58-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T20:51:09-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-12T21:15:09-05:00,17.6432,58.3368,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T21:15:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T22:15:10-05:00,17.9397,65.6336,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T22:15:14-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T23:15:10-05:00,18.1773,65.4002,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T23:15:15-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-12T23:51:01-05:00,,,,-68,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T00:15:10-05:00,18.2361,65.7343,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T00:15:15-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T01:15:12-05:00,18.2654,66.2547,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T01:15:16-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T02:15:13-05:00,18.2094,66.8086,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T02:15:17-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T02:51:08-05:00,,,,-70,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T03:15:13-05:00,18.1773,67.1794,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T03:15:18-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T04:15:13-05:00,18.164,67.5959,3.6482,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T04:15:18-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T05:15:13-05:00,18.1907,68.0369,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T05:15:17-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T05:51:06-05:00,,,,-88,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T05:51:23-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-13T05:51:24-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,-1,,
2025-04-13T05:51:37-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-13T05:51:38-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,-1,,
2025-04-13T05:51:53-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-13T05:51:54-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,-1,,
2025-04-13T05:51:57-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-13T06:15:13-05:00,18.2494,68.3467,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T06:15:17-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T07:15:13-05:00,18.2788,68.5405,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T07:15:18-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T08:15:14-05:00,18.1346,60.0763,3.6445,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T08:15:19-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T08:51:00-05:00,,,,-80,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T08:51:13-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-13T09:15:15-05:00,19.8463,55.0988,3.6408,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T09:15:19-05:00,,,,,,,,,102,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T10:15:15-05:00,20.0439,49.221,3.6445,,,0.75,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T10:15:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T11:15:15-05:00,20.2281,48.452,3.6445,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T11:15:20-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T11:51:02-05:00,,,,-85,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T12:15:15-05:00,19.873,47.2999,3.6408,,,0.9,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T12:15:19-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T13:15:16-05:00,19.9718,48.0415,3.6445,,,0.6,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T13:15:20-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T14:15:16-05:00,19.9157,48.1956,3.6445,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T14:15:20-05:00,,,,,,,,,101.6,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T14:51:02-05:00,,,,-73,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T15:15:16-05:00,19.8463,48.603,3.6445,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T15:15:20-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T16:15:16-05:00,19.5071,49.369,3.6445,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T16:15:20-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T17:15:16-05:00,19.3923,47.2389,3.6445,,,0.15,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T17:15:20-05:00,,,,,,,,,101.5,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T17:51:04-05:00,,,,-91,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T17:51:14-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,503,,
2025-04-13T17:51:15-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-13T18:15:17-05:00,18.658,47.0375,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T18:15:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T19:15:18-05:00,17.9236,48.2551,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T19:15:22-05:00,,,,,,,,,101.7,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T20:15:18-05:00,17.7981,58.6847,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T20:15:22-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T20:51:05-05:00,,,,-65,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T21:15:19-05:00,17.4002,52.1294,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T21:15:23-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T22:15:19-05:00,17.7687,62.4186,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T22:15:24-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T23:15:19-05:00,18.0785,62.6444,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T23:15:24-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-13T23:51:16-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-14T00:15:19-05:00,18.2494,62.8901,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T00:15:23-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T01:15:19-05:00,17.742,65.6428,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T01:15:23-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T02:15:20-05:00,18.0785,65.1759,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T02:15:24-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T02:51:04-05:00,,,,,,,,,,,,,,,,,,,,"c8:1f:be:c1:f6:ef,-64;4c:ed:fb:7a:6b:e0,-64;04:d4:c4:36:81:c8,-70;c8:1f:be:a7:42:81,-73;4c:f9:5d:4b:22:0e,-77",,A9973XDGS1A,,,
2025-04-14T02:51:07-05:00,,,,-74,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T03:15:21-05:00,18.0358,65.4505,3.6408,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T03:15:25-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T04:15:22-05:00,17.7981,65.8808,3.6408,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T04:15:26-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T05:15:23-05:00,17.7287,66.3111,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T05:15:27-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T05:51:04-05:00,,,,-86,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T05:51:18-05:00,,,,,,,,,,,,,,,,,,,,,,A9973XDGS1A,507,,
2025-04-14T06:15:24-05:00,17.6566,66.7048,3.6445,,,0,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T06:15:28-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T07:15:25-05:00,17.7848,66.9062,3.6445,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T07:15:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T08:15:25-05:00,18.0224,55.3552,3.6408,,,0.3,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T08:15:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T08:51:05-05:00,,,,-70,,,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T09:15:25-05:00,18.9704,64.2405,3.6408,,,65.1,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T09:15:30-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T10:15:25-05:00,19.8302,63.5035,3.6408,,,66,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T10:15:29-05:00,,,,,,,,,101.9,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T11:15:26-05:00,19.4938,56.9314,3.6445,,,0.45,,,,,,,,,,,,,,,,A9973XDGS1A,,,
2025-04-14T11:15:30-05:00,,,,,,,,,101.8,,,,,,,,,,,,,A9973XDGS1A,,,
