created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(tem 485 ºC )","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-22T08:15:38-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T09:15:17-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T09:15:34-05:00,24.4339,51.2444,,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T09:15:38-05:00,,,,-39,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T10:15:17-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T10:15:34-05:00,25.0854,53.3822,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T10:15:37-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T10:15:39-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T11:15:17-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T11:15:35-05:00,25.016,46.4103,,,,62.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T11:15:37-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T11:15:39-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T12:15:17-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T12:15:35-05:00,24.984,46.9276,,,,61.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T12:15:38-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T12:15:40-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T13:15:17-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T13:15:36-05:00,25.0988,46.9429,,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T13:15:40-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T13:15:41-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T14:15:18-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T14:15:36-05:00,25.0988,45.7755,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T14:15:38-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T14:15:40-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T15:15:18-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T15:15:36-05:00,25.0988,45.9617,,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T15:15:38-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T15:15:41-05:00,,,,,,,,,101.5,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T16:15:19-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T16:15:36-05:00,25.0988,45.4032,,,,63.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T16:15:38-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T16:15:40-05:00,,,,,,,,,101.5,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T17:15:20-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T17:15:36-05:00,25.0854,44.6799,,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T17:15:40-05:00,,,,,,,,,101.5,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T17:15:51-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-03-22T18:15:20-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T18:15:36-05:00,25.0988,47.2404,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T18:15:39-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-33;c8:1f:be:be:a8:17,-38;c8:1f:be:af:85:9d,-40;68:e2:09:8b:90:74,-46;50:1d:94:a1:bb:2c,-47",,VR032M0GS1A,,,
2025-03-22T18:15:40-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T18:15:41-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T19:15:20-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T19:15:36-05:00,24.984,43.5492,,,,63.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T19:15:38-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T19:15:41-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T20:15:20-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T20:15:37-05:00,24.8718,42.0294,,,,62.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T20:15:40-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T20:15:41-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T21:15:21-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T21:15:37-05:00,24.8585,41.1002,,,,63.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T21:15:41-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T21:15:46-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T22:15:21-05:00,,,3.9183,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T22:15:37-05:00,24.8585,53.373,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T22:15:40-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T22:15:41-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T23:15:21-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T23:15:38-05:00,25.4379,53.9788,,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T23:15:42-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-22T23:15:48-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T00:15:21-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T00:15:38-05:00,25.4513,40.5158,,,,63.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T00:15:42-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T00:15:43-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T01:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T01:15:38-05:00,25,39.0143,,,,55.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T01:15:42-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T01:15:53-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T02:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T02:15:39-05:00,24.6902,39.4797,,,,57.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T02:15:43-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T02:15:47-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T03:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T03:15:39-05:00,24.4339,39.2645,,,,57.15,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T03:15:43-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T03:15:44-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T04:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T04:15:40-05:00,24.2229,39.8733,,,,57,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T04:15:43-05:00,,,,-45,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T04:15:44-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T05:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T05:15:41-05:00,24.1669,39.0219,,,,49.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T05:15:45-05:00,,,,-40,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T06:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T06:15:42-05:00,24.5354,54.1482,,,,56.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T06:15:45-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T06:15:46-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T07:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T07:15:43-05:00,24.8291,45.3071,,,,54.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T07:15:46-05:00,,,,-43,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T07:15:47-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T08:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T08:15:43-05:00,24.8158,58.4054,,,,64.2,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T08:15:47-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T08:15:48-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T09:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T09:15:44-05:00,24.8451,46.3615,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T09:15:48-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T09:15:49-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T10:15:22-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T10:15:45-05:00,25.0587,47.1244,,,,62.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T10:15:48-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T10:15:49-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T11:15:23-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T11:15:45-05:00,25.016,45.3162,,,,63.3,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T11:15:49-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T11:15:50-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T12:15:23-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T12:15:45-05:00,25.0721,43.92,,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T12:15:50-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T12:16:01-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-03-23T13:15:23-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T13:15:46-05:00,24.8878,42.3819,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T13:15:48-05:00,,,,,,,,,,,,,,,,,,,,"68:e2:09:8b:90:74,-36;88:66:39:5d:00:cf,-36;50:1d:94:a1:bb:2c,-43;c8:1f:be:af:85:9d,-44;50:1d:94:9c:f2:72,-54",,VR032M0GS1A,,,
2025-03-23T13:15:50-05:00,,,,-37,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T14:15:23-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T14:15:47-05:00,24.7463,41.3703,,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T14:15:49-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T14:15:51-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T15:15:24-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T15:15:47-05:00,24.5781,41.2833,,,,55.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T15:15:50-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T15:15:51-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T16:15:25-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T16:15:47-05:00,24.6208,43.2105,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T16:15:49-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T16:15:51-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T17:15:25-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T17:15:47-05:00,24.6048,45.1163,,,,55.65,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T17:15:50-05:00,,,,-42,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T17:15:52-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T18:15:25-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T18:15:47-05:00,24.7036,48.3055,,,,54.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T18:15:50-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T18:15:52-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T19:15:25-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T19:15:48-05:00,24.7036,45.7115,,,,64.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T19:15:50-05:00,,,,-46,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T19:15:52-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T20:15:25-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T20:15:48-05:00,24.6048,42.2538,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T20:15:51-05:00,,,,-30,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T20:15:53-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T21:15:25-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T21:15:48-05:00,24.4926,40.2502,,,,64.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T21:15:51-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T21:15:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T22:15:26-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T22:15:48-05:00,24.3778,52.3217,,,,63.45,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T22:15:50-05:00,,,,-36,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T22:15:52-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T23:15:26-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T23:15:48-05:00,25.1415,51.0338,,,,62.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T23:15:51-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-23T23:15:53-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T00:15:26-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T00:15:49-05:00,25.8331,48.6442,,,,62.4,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T00:15:52-05:00,,,,-30,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T00:15:53-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T01:15:26-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T01:15:50-05:00,25.5367,39.0173,,,,62.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T01:15:53-05:00,,,,-41,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T01:15:54-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T02:15:27-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T02:15:50-05:00,24.9146,43.1922,,,,62.85,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T02:15:54-05:00,,,,-41,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T03:15:28-05:00,,,3.9146,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T03:15:50-05:00,24.6769,45.6962,,,,62.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T03:15:52-05:00,,,,-40,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T03:15:54-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T04:15:29-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T04:15:50-05:00,24.5354,42.1775,,,,55.8,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T04:15:53-05:00,,,,-44,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T04:15:54-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T05:15:29-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T05:15:51-05:00,24.4205,44.9699,,,,56.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T05:15:54-05:00,,,,-49,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T05:15:55-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T06:15:29-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T06:15:51-05:00,24.279,46.6896,,,,63.9,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T06:15:55-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T06:15:56-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T07:15:29-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T07:15:51-05:00,24.2924,45.8473,,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T07:15:54-05:00,,,,-51,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T07:15:55-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T08:15:29-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T08:15:51-05:00,24.3351,44.2054,,,,64.5,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T08:15:56-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T08:15:58-05:00,,,,-47,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T09:15:29-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T09:15:51-05:00,24.3511,43.2288,,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T09:15:53-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T09:15:55-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T10:15:30-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T10:15:51-05:00,24.506,46.804,,,,62.7,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T10:15:53-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T10:15:55-05:00,,,,,,,,,101.9,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T11:15:31-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T11:15:51-05:00,24.9146,47.3304,,,,62.55,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T11:15:54-05:00,,,,-39,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T11:15:55-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T12:15:32-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T12:15:51-05:00,25.016,44.1489,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T12:15:55-05:00,,,,-45,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T13:15:32-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T13:15:52-05:00,24.9012,43.4669,,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T13:15:54-05:00,,,,-35,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T13:15:56-05:00,,,,,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T14:15:32-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T14:15:52-05:00,24.7597,43.6973,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T14:15:57-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T14:16:08-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-03-24T15:15:33-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T15:15:52-05:00,24.7169,44.2512,,,,63.6,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T15:15:54-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-32;c8:1f:be:be:a8:17,-35;68:e2:09:8b:90:74,-39;c8:1f:be:af:85:9d,-43;50:1d:94:a1:bb:2c,-45",,VR032M0GS1A,,,
2025-03-24T15:15:56-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T15:15:57-05:00,,,,-38,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T16:15:33-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T16:15:53-05:00,24.9012,45.1926,,,,64.05,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T16:15:55-05:00,,,,-37,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T16:15:57-05:00,,,,,,,,,101.5,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T17:15:34-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T17:15:53-05:00,24.7597,43.7842,,,,62.25,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T17:15:57-05:00,,,,,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T17:16:09-05:00,,,,,,,,,,,,,,,,,,,,,,VR032M0GS1A,507,,
2025-03-24T18:15:34-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T18:15:54-05:00,24.6208,41.9333,,,,63.75,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T18:15:56-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:5d:00:cf,-33;c8:1f:be:be:a8:17,-36;50:1d:94:a1:bb:2c,-39;c8:1f:be:af:85:9d,-42;68:e2:09:8b:90:74,-45",,VR032M0GS1A,,,
2025-03-24T18:15:58-05:00,,,,-42,,,,,101.6,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T19:15:34-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T19:15:54-05:00,24.5914,41.4069,,,,64.35,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T19:15:58-05:00,,,,-40,,,,,101.7,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T20:15:35-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T20:15:54-05:00,24.4659,41.8204,,,,64.95,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T20:15:58-05:00,,,,,,,,,101.8,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T20:16:02-05:00,,,,-30,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
2025-03-24T21:15:35-05:00,,,3.9109,,,,,,,,,,,,,,,,,,,VR032M0GS1A,,,
