created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature ºC )","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature ºC )","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2026-02-10T16:53:42-05:00,23.1815,64.007,,,,146.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T16:53:46-05:00,,,,-54,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T17:22:57-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T17:53:43-05:00,23.0987,59.0646,,,,145.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T17:53:47-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T18:22:57-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T18:53:43-05:00,23.1548,60.4196,,,,142.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T18:53:46-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T18:53:56-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,503,,
2026-02-10T18:53:57-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2026-02-10T19:22:57-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T19:53:43-05:00,23.1548,65.1514,,,,146.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T19:53:46-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T20:22:57-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T20:53:43-05:00,22.6608,59.6948,,,,147.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T20:53:49-05:00,,,,-70,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T20:53:56-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2026-02-10T21:22:58-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T21:53:43-05:00,22.2229,60.763,,,,147.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T21:53:47-05:00,,,,-70,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T22:22:59-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T22:53:43-05:00,21.8303,55.4391,,,,147.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T22:53:48-05:00,,,,-79,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T23:23:00-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T23:53:44-05:00,21.5473,54.7158,,,,148.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-10T23:53:48-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T00:23:01-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T00:53:45-05:00,21.3497,54.7967,,,,147.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T00:53:56-05:00,,,,-79,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T00:54:06-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,503,,
2026-02-11T00:54:07-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2026-02-11T01:23:02-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T01:53:46-05:00,21.1814,55.9228,,,,147.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T01:53:49-05:00,,,,-74,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T02:23:03-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T02:53:46-05:00,21.0533,53.4691,,,,138.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T02:54:01-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,502,,
2026-02-11T02:54:02-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2026-02-11T03:23:03-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T03:53:47-05:00,20.8423,51.9127,,,,138.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T03:53:49-05:00,,,,,,,,,,,,,,,,,,,,"40:b0:76:af:27:20,-38;40:b0:76:af:1c:88,-48;fe:8f:d3:a1:66:17,-51;56:13:79:21:af:c7,-55;d4:5d:64:ea:85:20,-66",,S6A3BF4GS1A,,,
2026-02-11T03:53:52-05:00,,,,-47,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T04:23:03-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T04:53:48-05:00,20.602,51.5938,,,,138.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T04:53:50-05:00,,,,-49,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T05:23:03-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T05:53:48-05:00,20.4898,53.8354,,,,138.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T05:53:52-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T06:23:03-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T06:53:48-05:00,20.5726,55.3277,,,,146.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T06:53:51-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T07:23:03-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T07:53:48-05:00,20.9411,56.2905,,,,148.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T07:53:51-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T08:23:03-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T08:53:48-05:00,20.9838,57.4533,,,,146.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T08:53:51-05:00,,,,-65,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T09:23:03-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T09:53:48-05:00,21.3096,57.0214,,,,147.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T09:53:51-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T09:53:57-05:00,,,,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,507,,
2026-02-11T10:23:03-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T10:53:48-05:00,21.6861,58.2071,,,,145.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T10:53:52-05:00,,,,-67,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T11:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T11:53:48-05:00,21.857,57.7951,,,,149.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T11:53:52-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T12:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T12:53:49-05:00,21.9291,56.6018,,,,145.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T12:53:51-05:00,,,,-67,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T13:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T13:53:49-05:00,21.6861,55.4971,,,,146.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T13:53:53-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T14:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T14:53:49-05:00,22.2095,61.12,,,,144.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T14:53:52-05:00,,,,-63,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T15:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T15:53:49-05:00,22.4632,56.9299,,,,144,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T15:53:52-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T16:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T16:53:50-05:00,22.4071,51.725,,,,144.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T16:53:53-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T17:23:05-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T17:53:51-05:00,22.4071,54.6563,,,,143.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T17:53:53-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T18:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T18:53:52-05:00,22.4365,55.8099,,,,144.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T18:53:55-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T19:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T19:53:52-05:00,22.351,55.0454,,,,146.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T19:53:56-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T20:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T20:53:52-05:00,22.2816,54.0337,,,,145.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T20:53:55-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T21:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T21:53:52-05:00,22.084,52.9473,,,,146.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T21:53:56-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T22:23:04-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T22:53:52-05:00,21.9131,49.0028,,,,147,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T22:53:55-05:00,,,,-53,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T23:23:04-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T23:53:52-05:00,21.7315,49.015,,,,146.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-11T23:53:55-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T00:23:05-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T00:53:53-05:00,21.5339,48.1407,,,,11.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T00:54:07-05:00,,,,-66,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T01:23:05-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T01:53:53-05:00,21.7182,57.0092,,,,11.1,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T01:53:55-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T02:23:05-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T02:53:53-05:00,21.873,59.0448,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T02:53:56-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T03:23:06-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T03:53:54-05:00,21.9291,60.2213,,,,11.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T03:53:56-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T04:23:05-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T04:53:55-05:00,21.9718,60.7477,,,,12,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T04:54:08-05:00,,,,-70,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T05:23:05-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T05:53:56-05:00,22.0279,60.3998,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T05:53:58-05:00,,,,-55,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T06:23:05-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T06:53:56-05:00,21.9852,56.1349,,,,147.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T06:53:59-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T07:23:06-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T07:53:56-05:00,21.8864,49.6742,,,,147.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T07:53:59-05:00,,,,-60,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T08:23:05-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T08:53:56-05:00,22.1241,54.1146,,,,145.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T08:54:00-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T09:23:05-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T09:53:57-05:00,22.1401,55.3185,,,,146.4,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T09:54:00-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T10:23:06-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T10:53:57-05:00,22.2522,55.9976,,,,146.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T10:54:00-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T11:23:06-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T11:53:57-05:00,22.351,53.2372,,,,147.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T11:54:00-05:00,,,,-54,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T12:23:07-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T12:53:58-05:00,22.4365,51.2001,,,,144.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T12:54:01-05:00,,,,-50,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T13:23:08-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T13:53:58-05:00,22.3671,51.7403,,,,147,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T13:54:01-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T14:23:09-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T14:53:58-05:00,22.4926,54.5357,,,,145.5,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T14:54:01-05:00,,,,-68,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T15:23:09-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T15:53:58-05:00,22.4926,53.7163,,,,143.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T15:54:01-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T16:23:09-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T16:53:58-05:00,22.4792,55.9884,,,,141.6,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T16:54:01-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T17:23:10-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T17:53:59-05:00,22.4498,57.0764,,,,143.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T17:54:01-05:00,,,,-54,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T18:23:10-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T18:54:00-05:00,22.4792,56.2493,,,,141.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T18:54:02-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T19:23:10-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T19:54:00-05:00,22.4632,56.1212,,,,144.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T19:54:04-05:00,,,,-69,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T20:23:10-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T20:54:00-05:00,22.311,61.2238,,,,143.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T20:54:06-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T21:23:11-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T21:54:00-05:00,22.1534,55.9106,,,,145.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T21:54:04-05:00,,,,-51,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T22:23:11-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T22:54:00-05:00,21.9852,55.5795,,,,144.75,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T22:54:03-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T23:23:12-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T23:54:01-05:00,21.8864,52.5444,,,,145.95,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-12T23:54:03-05:00,,,,-48,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T00:23:12-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T00:54:01-05:00,21.8009,51.7586,,,,146.25,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T00:54:03-05:00,,,,-81,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T01:23:12-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T01:54:01-05:00,21.6728,52.578,,,,146.55,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T01:54:05-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T02:23:12-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T02:54:03-05:00,21.5473,52.8786,,,,145.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T02:54:05-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T03:23:13-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T03:54:04-05:00,21.574,57.4289,,,,9.15,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T03:54:09-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T04:23:13-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T04:54:05-05:00,21.8009,63.1464,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T04:54:07-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T05:23:14-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T05:54:06-05:00,21.9291,64.4511,,,,11.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T05:54:09-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T06:23:14-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T06:54:06-05:00,22.1534,67.6738,,,,147,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T06:54:09-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T07:23:14-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T07:54:06-05:00,22.0279,62.4567,,,,146.85,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T07:54:10-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T08:23:14-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T08:54:07-05:00,22.084,59.2386,,,,147,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T08:54:11-05:00,,,,-68,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T09:23:14-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T09:54:07-05:00,22.0974,62.034,,,,145.35,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T09:54:10-05:00,,,,-62,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T10:23:15-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T10:54:07-05:00,22.1801,59.7101,,,,145.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T10:54:14-05:00,,,,-59,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T11:23:16-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T11:54:07-05:00,22.2095,60.3128,,,,146.7,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T11:54:10-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T12:23:17-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T12:54:07-05:00,22.2362,57.9141,,,,148.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T12:54:11-05:00,,,,-57,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T13:23:18-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T13:54:07-05:00,22.2229,58.3902,,,,145.65,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T13:54:11-05:00,,,,-61,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T14:23:19-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T14:54:08-05:00,22.2816,60.1663,,,,144.45,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T14:54:11-05:00,,,,-52,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T15:23:18-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T15:54:08-05:00,22.3938,59.202,,,,144.3,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T15:54:12-05:00,,,,-56,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T16:23:18-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T16:54:08-05:00,22.3377,58.1491,,,,144.9,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T16:54:14-05:00,,,,-55,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T17:23:18-05:00,,,3.6408,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T17:54:08-05:00,22.4498,60.0488,,,,145.05,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T17:54:12-05:00,,,,-64,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T18:23:19-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T18:54:08-05:00,22.4792,60.5646,,,,142.8,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T18:54:12-05:00,,,,-58,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T19:23:19-05:00,,,3.6371,,,,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
2026-02-13T19:54:08-05:00,22.3377,57.612,,,,145.2,,,,,,,,,,,,,,,,S6A3BF4GS1A,,,
